title,price,color,timestamp,url,buitenlaag,material,newarrival
Set van 5 slips - Hipster,"€ 17,99",Duifblauw/lichtgrijs gemêleerd,1679399555,https://www2.hm.com/nl_nl/productpage.1011444008.html,"Kant:Polyester 100%
Buitenlaag:Katoen 100%
Buitenlaag:Katoen 95%, Elastaan 5%",Materiaal: Tricot,New Arrival
Satijnen rok,"€ 24,99",Helderblauw,1679399592,https://www2.hm.com/nl_nl/productpage.1139739002.html,Polyester 100%,Materiaal: Satijn,New Arrival
Kanten push-up bh,"€ 12,99",Grijsgroen,1679399630,https://www2.hm.com/nl_nl/productpage.1080301004.html,"Buitenlaag:Polyamide 87%, Elastaan 13%
Voeringen:Polyamide 83%, Elastaan 17%
Voering cup:Polyester 100%",Materiaal: Kant,No New Arrival
Set van 2 push-up bh‘s,"€ 22,99",Zwart/wit,1679399667,https://www2.hm.com/nl_nl/productpage.0509669004.html,"Polyamide 85%, Elastaan 15%
Kant:Polyamide 79%, Elastaan 21%",No material,No New Arrival
Jurk met strikceintuur,"€ 30,99",Zwart,1679399705,https://www2.hm.com/nl_nl/productpage.1145644003.html,"Viscose 85%, Polyamide 15%",No material,No New Arrival
Single-breasted blazer,"€ 35,99",Zwart,1679399742,https://www2.hm.com/nl_nl/productpage.1155800002.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 70%, Viscose 30%",No material,No New Arrival
Padded bandeaubikinitop,"€ 17,99",Lichtblauw/dessin,1679399779,https://www2.hm.com/nl_nl/productpage.1116988004.html,"Buitenlaag:Polyester 85%, Elastaan 15%
Voeringen:Polyester 89%, Elastaan 11%",No material,No New Arrival
Wollen blazer met eenknoopssluiting,"€ 159,00",Donkerblauw,1679399818,https://www2.hm.com/nl_nl/productpage.1029716006.html,"Buitenlaag:Wol 54%, Viscose 46%
Voeringen:Viscose 60%, Polyester 40%",Materiaal: Wol,Premium Selection
Bikinislip,"€ 12,99",Lichtblauw,1679399857,https://www2.hm.com/nl_nl/productpage.0962012006.html,"Buitenlaag:Polyamide 90%, Elastaan 10%
Voering kruis:Polyester 88%, Elastaan 12%",No material,New Arrival
Badpak met padded cups,"€ 29,99",Lichtblauw/gestreept,1679399894,https://www2.hm.com/nl_nl/productpage.0919205008.html,"Buitenlaag:Polyester 89%, Elastaan 11%
Voeringen:Polyester 88%, Elastaan 12%",No material,No New Arrival
Geplisseerde A-linejurk,"€ 49,99",Roomwit/blauwe bloemen,1679399932,https://www2.hm.com/nl_nl/productpage.1146415005.html,"Buitenlaag:Polyester 100%
Voeringen:Polyester 100%",Materiaal: Tricot,New Arrival
Seamless sportlegging van DryMove™,"€ 19,99",Duifblauw,1679399973,https://www2.hm.com/nl_nl/productpage.0924722043.html,"Polyamide 92%, Elastaan 8%",No material,No New Arrival
Shaping badpak met volants,"€ 34,99",Wit/groen gestreept,1679400010,https://www2.hm.com/nl_nl/productpage.0930780010.html,"Buitenlaag:Polyamide 87%, Elastaan 13%
Voeringen:Polyester 88%, Elastaan 12%",No material,New Arrival
Blazer met driekwart mouwen,"€ 39,99",Wit,1679400047,https://www2.hm.com/nl_nl/productpage.1038808002.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 96%, Elastaan 4%",No material,No New Arrival
Satijnen pyjamajasje en -short,"€ 27,99",Blauw,1679400085,https://www2.hm.com/nl_nl/productpage.1150103002.html,Polyester 100%,Materiaal: Satijn,No New Arrival
Oversized blazer van wolmix,"€ 159,00",Khaki green,1679400123,https://www2.hm.com/nl_nl/productpage.1139744001.html,"Voeringen:Viscose 100%
Buitenlaag:Wol 55%, Viscose 45%",No material,Premium Selection
Katoenen T-shirt,"€ 9,99",Blauw/gestreept,1679400160,https://www2.hm.com/nl_nl/productpage.0979329042.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
MAMA Skinny Jeans,"€ 44,99",Donker denimblauw,1679400200,https://www2.hm.com/nl_nl/productpage.0810170031.html,"Katoen 99%, Elastaan 1%",Materiaal: Denim,No New Arrival
Geribde bodyconjurk,"€ 22,99",Zwart,1679400237,https://www2.hm.com/nl_nl/productpage.1170885001.html,"Viscose 95%, Elastaan 5%",Materiaal: Tricot,New Arrival
Single-breasted blazer,"€ 40,99",Blauw,1679400275,https://www2.hm.com/nl_nl/productpage.1138523002.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 88%, Viscose 10%, Elastaan 2%",No material,No New Arrival
Gesmokte top,"€ 14,99",Rood,1679400314,https://www2.hm.com/nl_nl/productpage.1067123003.html,"Katoen 97%, Andere vezels 3%",No material,No New Arrival
Ochtendjas met wafeldessin,"€ 29,99",Lichtbeige,1679400351,https://www2.hm.com/nl_nl/productpage.0991755013.html,"Katoen 50%, Polyester 50%",No material,No New Arrival
Denim salopette - Mom Fit,"€ 39,99",Donker denimblauw,1679400389,https://www2.hm.com/nl_nl/productpage.1030061010.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Shaping badpak,"€ 34,99",Lichtgroen/wit gestreept,1679400427,https://www2.hm.com/nl_nl/productpage.0928359007.html,"Buitenlaag:Polyamide 82%, Elastaan 18%
Voeringen:Polyester 88%, Elastaan 12%",No material,No New Arrival
Stringbody met korte mouwen,"€ 12,99",Helderblauw,1679400464,https://www2.hm.com/nl_nl/productpage.1154640003.html,"Polyester 87%, Elastaan 13%",Materiaal: Tricot,No New Arrival
Seamless push-up bh,"€ 19,99",Zwart,1679400502,https://www2.hm.com/nl_nl/productpage.1061830001.html,"Buitenlaag:Polyamide 91%, Elastaan 9%
Voering cup:Polyester 100%
Mesh:Polyamide 84%, Elastaan 16%",Materiaal: Tricot,No New Arrival
"Broek van linnenmix Lilah
Weekday","€ 50,00",Lichtbeige,1679400540,https://www2.hm.com/nl_nl/productpage.0827218002.html,"Viscose 80%, Linnen 20%",No material,No New Arrival
Gesmokte tricot jurk,"€ 24,99",Roomwit/blauw dessin,1679400577,https://www2.hm.com/nl_nl/productpage.1148970005.html,Katoen 100%,"Materiaal: Katoen, Tricot",New Arrival
MAMA Ribgebreide broek,"€ 29,99",Lichtbeige,1679400614,https://www2.hm.com/nl_nl/productpage.1007601002.html,"Acryl 75%, Polyamide 20%, Wol 5%",No material,No New Arrival
Sportlegging van DryMove™ met zakken,"€ 25,99",Zwart,1679400652,https://www2.hm.com/nl_nl/productpage.1129986001.html,"Polyester 79%, Elastaan 21%",No material,New Arrival
"Geribde top met lange mouwen en geschulpte rand
Monki","€ 20,00",Wit,1679400690,https://www2.hm.com/nl_nl/productpage.1059207008.html,"Katoen 95%, Elastaan 5%",Materiaal: Katoen,No New Arrival
"Elegante broek met hoge taille
Monki","€ 35,00",Zwart,1679400728,https://www2.hm.com/nl_nl/productpage.1015370023.html,Polyester 100%,No material,No New Arrival
"Thomasville Denim W
Dickies","€ 85,00",Vntg Blue,1679400766,https://www2.hm.com/nl_nl/productpage.1182561001.html,Katoen 100%,No material,New Arrival
Single-breasted blazer,"€ 40,99",Wit,1679400807,https://www2.hm.com/nl_nl/productpage.0935727049.html,"Buitenlaag:Polyester 96%, Elastaan 4%
Voeringen:Polyester 100%",No material,New Arrival
"Glanzende bikinitop met ruches
& Other Stories","€ 35,00",Zeegroen,1679400844,https://www2.hm.com/nl_nl/productpage.1136768002.html,"Buitenlaag:Polyamide 92%, Elastaan 8%",No material,New Arrival
Gedrapeerde off-the-shouldertop,"€ 19,99",Zwart,1679400881,https://www2.hm.com/nl_nl/productpage.1117584001.html,"Polyester 93%, Elastaan 7%",No material,No New Arrival
T-shirt met V-hals,"€ 9,99",Saliegroen,1679400919,https://www2.hm.com/nl_nl/productpage.1169208003.html,Viscose 100%,Materiaal: Tricot,New Arrival
SoftMove™ Sportlegging,"€ 29,99",Lichtbeige,1679400957,https://www2.hm.com/nl_nl/productpage.1142805005.html,"Polyester 83%, Elastaan 17%",No material,New Arrival
"V-hals jurk met franje
Monki","€ 40,00",Rasterpatroon,1679400996,https://www2.hm.com/nl_nl/productpage.1134819001.html,Viscose 100%,No material,No New Arrival
Broek met knoopsluiting,"€ 19,99",Beige,1679401033,https://www2.hm.com/nl_nl/productpage.1133068003.html,"Polyester 95%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Skinny High Ankle Jeans,"€ 24,99",Licht denimblauw,1679401071,https://www2.hm.com/nl_nl/productpage.1099475003.html,"Katoen 79%, Polyester 18%, Viscose 2%, Elastaan 1%",Materiaal: Denim,No New Arrival
Rechte broek,"€ 34,99",Zwart,1679401109,https://www2.hm.com/nl_nl/productpage.1113044001.html,"Buitenlaag:Polyester 77%, Viscose 18%, Elastaan 5%
Voering zak:Polyester 100%",No material,No New Arrival
Seamless superpush-up bh,"€ 22,99",Oudroze,1679401146,https://www2.hm.com/nl_nl/productpage.0923368029.html,"Buitenlaag:Polyamide 95%, Elastaan 5%
Mesh:Polyamide 82%, Elastaan 18%
Voering cup:Polyester 100%",Materiaal: Tricot,No New Arrival
Gewatteerde bodywarmer,"€ 29,99",Zwart,1679401184,https://www2.hm.com/nl_nl/productpage.1131010001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,No New Arrival
"Gelaagde maxi-jurk met ruches
& Other Stories","€ 229,00",Roze gebloemd,1679401221,https://www2.hm.com/nl_nl/productpage.1099897001.html,"Buitenlaag:Viscose 51%, Polyamide 49%
Voeringen:Polyester 100%",No material,No New Arrival
"Cotton-Blend Bodysuit
& Other Stories","€ 49,00",Zwart,1679401258,https://www2.hm.com/nl_nl/productpage.1089942001.html,"Buitenlaag:Katoen 90%, Elastaan 10%",Materiaal: Katoen,New Arrival
Overhemdblouse van crinklechiffon,"€ 24,99",Geel,1679401296,https://www2.hm.com/nl_nl/productpage.1103420008.html,"Polyester 71%, Polyamide 29%",Materiaal: Chiffon,No New Arrival
Jas met strikceintuur,"€ 59,99",Zwart,1679401334,https://www2.hm.com/nl_nl/productpage.1083328001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 91%, Acryl 9%",No material,No New Arrival
Katoenen strandjurk,"€ 17,99",Cerise,1679401371,https://www2.hm.com/nl_nl/productpage.1135741002.html,Katoen 100%,Materiaal: Katoen,New Arrival
Fijngebreid vest,"€ 15,99",Zwart,1679401409,https://www2.hm.com/nl_nl/productpage.0579541001.html,"Viscose 70%, Polyamide 30%",No material,No New Arrival
Top met vierkante hals,"€ 22,99",Roze,1679401447,https://www2.hm.com/nl_nl/productpage.1128587003.html,"Polyester 55%, Viscose 23%, Polyamide 22%",No material,No New Arrival
Vest van mohairmix,"€ 59,99",Zwart/gestreept,1679401484,https://www2.hm.com/nl_nl/productpage.1109618004.html,Wol 100%,"Materiaal: Wol, Mohair",No New Arrival
Overhemdjurk,"€ 25,99",Beige/luipaarddessin,1679401522,https://www2.hm.com/nl_nl/productpage.1135076004.html,"Katoen 52%, Viscose 48%",No material,No New Arrival
MAMA Set van 2 padded voedings-bh‘s,"€ 29,99",Oudroze/zwart,1679401559,https://www2.hm.com/nl_nl/productpage.1120061002.html,"Buitenlaag:Polyamide 90%, Elastaan 10%
Voeringen:Polyamide 88%, Elastaan 12%
Buitenlaag:Polyamide 88%, Elastaan 12%
Voeringen:Polyamide 88%, Elastaan 12%",Materiaal: Tricot,New Arrival
90's Straight High Jeans,"€ 29,99",Grijszwart,1679401597,https://www2.hm.com/nl_nl/productpage.0979373006.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
Smokjurk met ballonmouwen,"€ 35,99",Black,1679401635,https://www2.hm.com/nl_nl/productpage.1144982003.html,"Viscose 88%, Polyamide 12%",No material,No New Arrival
Oversized jack,"€ 69,99",Zwart,1679401672,https://www2.hm.com/nl_nl/productpage.1145894001.html,"Buitenlaag:Polyester 100%
Coating:Polyurethaan 100%
Voeringen:Polyester 82%, Katoen 18%",No material,No New Arrival
Katoenen T-shirt,"€ 6,99",Lichtroze,1679401713,https://www2.hm.com/nl_nl/productpage.0963662079.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
Oversized top met print,"€ 14,99",Lichtbeige/Nirvana,1679401751,https://www2.hm.com/nl_nl/productpage.0762558221.html,Katoen 100%,Materiaal: Tricot,No New Arrival
Blouse met smokwerk,"€ 24,99",Groen/dessin,1679401789,https://www2.hm.com/nl_nl/productpage.1137510001.html,Katoen 100%,Materiaal: Katoen,New Arrival
Flared pantalon,"€ 30,99",Zwart,1679401827,https://www2.hm.com/nl_nl/productpage.1120174003.html,"Polyester 88%, Viscose 10%, Elastaan 2%",Materiaal: Twill,No New Arrival
Pyjamatop en -short,"€ 22,99",Lichtroze/hartjes,1679401864,https://www2.hm.com/nl_nl/productpage.0954232015.html,"Kant:Polyamide 89%, Elastaan 11%
Buitenlaag:Polyester 100%",No material,No New Arrival
Geribde top van modalmix,"€ 10,99",Wit,1679401902,https://www2.hm.com/nl_nl/productpage.0999727018.html,"Katoen 48%, Modal 47%, Elastaan 5%",Materiaal: Tricot,No New Arrival
Padded bikinitop,"€ 15,99",Lichtgroen/wit gestreept,1679401940,https://www2.hm.com/nl_nl/productpage.0929321020.html,"Buitenlaag:Polyamide 88%, Elastaan 12%
Voeringen:Polyester 89%, Elastaan 11%",No material,No New Arrival
Jas van wolmix,"€ 229,00",Lichtbeige,1679401977,https://www2.hm.com/nl_nl/productpage.1023659010.html,"Buitenlaag:Wol 63%, Polyamide 31%, Zijde 6%
Voeringen:Viscose 100%",Materiaal: Wol,Premium Selection
Kanten body met superpush-up,"€ 29,99",Zwart,1679402015,https://www2.hm.com/nl_nl/productpage.1131380001.html,"Kant:Polyamide 84%, Elastaan 16%
Voering kruis:Katoen 100%
Mesh:Polyamide 82%, Elastaan 18%",Materiaal: Kant,No New Arrival
Oversized T-shirt,"€ 8,99",Wit,1679402052,https://www2.hm.com/nl_nl/productpage.1128482002.html,Katoen 100%,"Materiaal: Katoen, Tricot",No New Arrival
"Relaxte tuniekjurk met kanten rand
& Other Stories","€ 149,00",Felroze,1679402090,https://www2.hm.com/nl_nl/productpage.1136584001.html,"Buitenlaag:Lyocell 56%, Viscose 44%
Voeringen:Polyester 100%",No material,No New Arrival
Denim short,"€ 17,99",Licht denimblauw,1679402128,https://www2.hm.com/nl_nl/productpage.0857879011.html,"Katoen 99%, Elastaan 1%",Materiaal: Denim,No New Arrival
Set van 5 slips - Thong,"€ 15,99",Zwart,1679402165,https://www2.hm.com/nl_nl/productpage.0943217001.html,"Buitenlaag:Katoen 94%, Elastaan 5%, Viscose 1%
Buitenlaag:Katoen 95%, Elastaan 5%
Voering kruis:Katoen 100%",Materiaal: Tricot,No New Arrival
Slim Bootcut High Jeans,"€ 24,99",Donker denimblauw,1679402203,https://www2.hm.com/nl_nl/productpage.1043972004.html,"Katoen 81%, Polyester 18%, Elastaan 1%",Materiaal: Denim,No New Arrival
"Favourite Cut jeans
& Other Stories","€ 69,00",Middenblauw,1679402241,https://www2.hm.com/nl_nl/productpage.1016785007.html,"Zak:Katoen 100%
Buitenlaag:Katoen 99%, Elastaan 1%",Materiaal: Denim,DenimOrganic Cotton
Oversized denim jack,"€ 44,99",Donker denimblauw,1679402279,https://www2.hm.com/nl_nl/productpage.1142870002.html,Katoen 100%,Materiaal: Denim,No New Arrival
Set van 7 tricot slips - Brazilian,"€ 19,99",Beige/taupe,1679402317,https://www2.hm.com/nl_nl/productpage.1062301001.html,"Buitenlaag:Polyamide 85%, Elastaan 15%
Voering kruis:Katoen 100%",Materiaal: Tricot,No New Arrival
Vintage Skinny High Jeans,"€ 29,99",Zwart,1679402355,https://www2.hm.com/nl_nl/productpage.1014781005.html,"Katoen 95%, Elastomultiester 4%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
Ingerimpelde bodyconjurk,"€ 19,99",Zwart,1679402393,https://www2.hm.com/nl_nl/productpage.1154696005.html,"Polyester 93%, Elastaan 7%",Materiaal: Tricot,No New Arrival
Blouse met kraag,"€ 15,99",Zwart,1679402431,https://www2.hm.com/nl_nl/productpage.1146946006.html,"Viscose 84%, Polyamide 16%",No material,New Arrival
Denim overhemdblouse,"€ 29,99",Denimblauw,1679402469,https://www2.hm.com/nl_nl/productpage.1126992001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
Denim overhemdblouse - Slim Fit,"€ 27,99",Denimblauw,1679402506,https://www2.hm.com/nl_nl/productpage.1121988001.html,Katoen 100%,"Materiaal: Katoen, Denim",No New Arrival
H&M+ True To You Skinny High Jeans,"€ 49,99",Donker denimblauw,1679402544,https://www2.hm.com/nl_nl/productpage.1044626015.html,"Katoen 91%, Polyester 5%, Elastaan 4%","Materiaal: Katoen, Denim",No New Arrival
H&M+ True To You Skinny High Jeans,"€ 49,99",Denimblauw,1679402581,https://www2.hm.com/nl_nl/productpage.1044626012.html,"Katoen 89%, Elastomultiester 8%, Elastaan 3%","Materiaal: Katoen, Denim",No New Arrival
Legging met persvouwen,"€ 19,99",Donkergrijs,1679402621,https://www2.hm.com/nl_nl/productpage.1053664004.html,"Polyester 76%, Viscose 21%, Elastaan 3%",Materiaal: Tricot,No New Arrival
Wollen blazer met eenknoopssluiting,"€ 159,00",Zwart,1679402659,https://www2.hm.com/nl_nl/productpage.1029716001.html,"Voeringen:Viscose 60%, Polyester 40%
Buitenlaag:Wol 54%, Viscose 46%",Materiaal: Wol,Premium Selection
Overslagjurk met ballonmouwen,"€ 19,99",Zwart/bloemen,1679402697,https://www2.hm.com/nl_nl/productpage.1155349002.html,"Polyester 99%, Elastaan 1%",Materiaal: Tricot,No New Arrival
Capuchonvest,"€ 19,99",Zwart,1679402734,https://www2.hm.com/nl_nl/productpage.0993762001.html,"Katoen 62%, Polyester 38%",Materiaal: French Terry,No New Arrival
Rechte broek,"€ 34,99",Donkerbeige,1679402772,https://www2.hm.com/nl_nl/productpage.1113044002.html,"Buitenlaag:Viscose 81%, Polyester 19%
Voering zak:Polyester 100%",No material,No New Arrival
Boxy sweater met drawstring,"€ 25,99",Lichttaupe,1679402811,https://www2.hm.com/nl_nl/productpage.1005174004.html,"Buitenlaag:Katoen 60%, Polyester 40%
Voering col:Katoen 100%",Materiaal: French Terry,No New Arrival
MAMA Blouse van linnenmix,"€ 30,99",Lichtblauw,1679402849,https://www2.hm.com/nl_nl/productpage.1115966002.html,"Linnen 52%, Viscose 48%",Materiaal: Linnen,New Arrival
Blouse van katoenen popeline,"€ 24,99",Helderblauw,1679402886,https://www2.hm.com/nl_nl/productpage.1128740002.html,Katoen 100%,Materiaal: Katoen,No New Arrival
Rechte kanten broek,"€ 54,99",Zwart,1679402925,https://www2.hm.com/nl_nl/productpage.1162654002.html,Polyester 100%,Materiaal: Kant,New Arrival
"Rechte linnen broek met persplooien
& Other Stories","€ 89,00",Lichtbeige,1679402963,https://www2.hm.com/nl_nl/productpage.1118521001.html,Buitenlaag:Linnen 100%,Materiaal: Linnen,New Arrival
Structuurgeweven jasje,"€ 54,99",Groen,1679403001,https://www2.hm.com/nl_nl/productpage.1140930003.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 53%, Acryl 47%",No material,No New Arrival
Seamless sportshirt van DryMove™,"€ 24,99",Pruimenpaars,1679403038,https://www2.hm.com/nl_nl/productpage.1120600002.html,"Polyamide 93%, Elastaan 7%",No material,No New Arrival
Mom Ultra High Denim Short,"€ 24,99",Zwart,1679403076,https://www2.hm.com/nl_nl/productpage.0867614023.html,"Katoen 99%, Elastaan 1%","Materiaal: Katoen, Denim",No New Arrival
Schoudertas met kralen,"€ 39,99",Purple,1679403114,https://www2.hm.com/nl_nl/productpage.1156464001.html,"Voeringen:Polyester 100%
Buitenlaag:Polyester 100%",No material,New Arrival
Overhemdblouse van katoenmix,"€ 14,99",Zwart,1679403151,https://www2.hm.com/nl_nl/productpage.0932278002.html,"Katoen 73%, Polyester 23%, Elastaan 4%",No material,No New Arrival
Bikinislip,"€ 15,99",Lichtgroen/wit gestreept,1679403189,https://www2.hm.com/nl_nl/productpage.0928457024.html,"Buitenlaag:Polyamide 86%, Elastaan 14%
Voeringen:Polyester 88%, Elastaan 12%",No material,New Arrival
Padded bandeaubikinitop,"€ 17,99",Zwart,1679403226,https://www2.hm.com/nl_nl/productpage.1116988001.html,"Voeringen:Polyester 89%, Elastaan 11%
Buitenlaag:Polyamide 86%, Elastaan 14%",No material,No New Arrival
Sportsweater met capuchon van DryMove™,"€ 34,99",Kauwgomroze,1679403264,https://www2.hm.com/nl_nl/productpage.1154439005.html,Katoen 100%,Materiaal: Katoen,New Arrival
Ribgebreide bodyconjurk,"€ 34,99",Roomwit,1679403301,https://www2.hm.com/nl_nl/productpage.1104720004.html,"Polyester 50%, Polyamide 28%, Viscose 22%",No material,No New Arrival
90's Baggy Low Jeans,"€ 30,99",Wit,1679403339,https://www2.hm.com/nl_nl/productpage.1113296011.html,"Buitenlaag:Katoen 100%
Voering zak:Katoen 65%, Polyester 35%",Materiaal: Denim,No New Arrival
"Oversized jumpsuit
Monki","€ 45,00",Zwart-wit lijnenspel,1679403379,https://www2.hm.com/nl_nl/productpage.1000845023.html,Viscose 100%,No material,New Arrival
